epoch,accuracy,loss,val_accuracy,val_loss
0,0.0061179437,5.818792055924583,0.0,11.337162017822266
1,0.054683067,4.547039323182409,0.0015209125122055411,29.02259063720703
2,0.16266163,3.5552091178966223,0.0007604562561027706,28.883848190307617
3,0.26023337,2.946010616817372,0.002788339741528034,25.492780685424805
4,0.3378114,2.550628437788394,0.003295310540124774,23.27011489868164
0,0.39918005,2.2488807164994897,0.001772151910699904,26.092126846313477
1,0.44806054,2.015739432872939,0.0040557668544352055,22.970041275024414
2,0.49952698,1.8099009755168267,0.0015209125122055411,25.926498413085938
3,0.53617156,1.656496240076903,0.0040557668544352055,18.829713821411133
